pic,AOI1,mianji
b3-1.jpg,question,25.444507598876953
b3-1.jpg,yes,3.4297943115234375
b3-1.jpg,no,3.8237571716308594
b3-1.jpg,all_aoi,214.03770446777344
b3-1.jpg,BG,910.9622955322266
b30-1.jpg,yuduan,150.9899139404297
b30-1.jpg,question,25.444507598876953
b30-1.jpg,yes,3.4297943115234375
b30-1.jpg,no,3.8237571716308594
b30-1.jpg,all_aoi,183.68797302246094
b30-1.jpg,BG,941.3120269775391
b31-1.jpg,yuduan,150.9899139404297
b31-1.jpg,question,25.444507598876953
b31-1.jpg,yes,3.4297943115234375
b31-1.jpg,no,3.8237571716308594
b31-1.jpg,all_aoi,183.68797302246094
b31-1.jpg,BG,941.3120269775391
b32-1.jpg,yuduan,181.3396453857422
b32-1.jpg,question,25.444507598876953
b32-1.jpg,yes,3.4297943115234375
b32-1.jpg,no,3.8237571716308594
b32-1.jpg,all_aoi,214.03770446777344
b32-1.jpg,BG,910.9622955322266
b33-1.jpg,yuduan,181.3396453857422
b33-1.jpg,question,25.444507598876953
b33-1.jpg,yes,3.4297943115234375
b33-1.jpg,no,3.8237571716308594
b33-1.jpg,all_aoi,214.03770446777344
b33-1.jpg,BG,910.9622955322266
b34-1.jpg,yuduan,181.3396453857422
b34-1.jpg,question,25.444507598876953
b34-1.jpg,yes,3.4297943115234375
b34-1.jpg,no,3.8237571716308594
b34-1.jpg,all_aoi,214.03770446777344
b34-1.jpg,BG,910.9622955322266
b35-1.jpg,yuduan,150.9899139404297
b35-1.jpg,question,25.444507598876953
b35-1.jpg,yes,3.4297943115234375
b35-1.jpg,no,3.8237571716308594
b35-1.jpg,all_aoi,183.68797302246094
b35-1.jpg,BG,941.3120269775391
b36-1.jpg,yuduan,181.3396453857422
b36-1.jpg,question,25.444507598876953
b36-1.jpg,yes,3.4297943115234375
b36-1.jpg,no,3.8237571716308594
b36-1.jpg,all_aoi,214.03770446777344
b36-1.jpg,BG,910.9622955322266
b37-1.jpg,yuduan,150.9899139404297
b37-1.jpg,question,25.444507598876953
b37-1.jpg,yes,3.4297943115234375
b37-1.jpg,no,3.8237571716308594
b37-1.jpg,all_aoi,183.68797302246094
b37-1.jpg,BG,941.3120269775391
b38-1.jpg,yuduan,150.9899139404297
b38-1.jpg,question,25.444507598876953
b38-1.jpg,yes,3.4297943115234375
b38-1.jpg,no,3.8237571716308594
b38-1.jpg,all_aoi,183.68797302246094
b38-1.jpg,BG,941.3120269775391
b39-1.jpg,yuduan,181.3396453857422
b39-1.jpg,question,25.444507598876953
b39-1.jpg,yes,3.4297943115234375
b39-1.jpg,no,3.8237571716308594
b39-1.jpg,all_aoi,214.03770446777344
b39-1.jpg,BG,910.9622955322266
b4-1.jpg,yuduan,150.9899139404297
b4-1.jpg,question,25.444507598876953
b4-1.jpg,yes,3.4297943115234375
b4-1.jpg,no,3.8237571716308594
b4-1.jpg,all_aoi,183.68797302246094
b4-1.jpg,BG,941.3120269775391
b40-1.jpg,yuduan,181.3396453857422
b40-1.jpg,question,25.444507598876953
b40-1.jpg,yes,3.4297943115234375
b40-1.jpg,no,3.8237571716308594
b40-1.jpg,all_aoi,214.03770446777344
b40-1.jpg,BG,910.9622955322266
b41-1.jpg,yuduan,181.3396453857422
b41-1.jpg,question,25.444507598876953
b41-1.jpg,yes,3.4297943115234375
b41-1.jpg,no,3.8237571716308594
b41-1.jpg,all_aoi,214.03770446777344
b41-1.jpg,BG,910.9622955322266
b42-1.jpg,yuduan,181.3396453857422
b42-1.jpg,question,25.444507598876953
b42-1.jpg,yes,3.4297943115234375
b42-1.jpg,no,3.8237571716308594
b42-1.jpg,all_aoi,214.03770446777344
b42-1.jpg,BG,910.9622955322266
b43-1.jpg,yuduan,181.3396453857422
b43-1.jpg,question,25.444507598876953
b43-1.jpg,yes,3.4297943115234375
b43-1.jpg,no,3.8237571716308594
b43-1.jpg,all_aoi,214.03770446777344
b43-1.jpg,BG,910.9622955322266
b44-1.jpg,yuduan,218.51806640625
b44-1.jpg,question,25.444507598876953
b44-1.jpg,yes,3.4297943115234375
b44-1.jpg,no,3.8237571716308594
b44-1.jpg,all_aoi,251.21612548828125
b44-1.jpg,BG,873.78387451171875
b45-1.jpg,yuduan,150.9899139404297
b45-1.jpg,question,25.444507598876953
b45-1.jpg,yes,3.4297943115234375
b45-1.jpg,no,3.8237571716308594
b45-1.jpg,all_aoi,183.68797302246094
b45-1.jpg,BG,941.3120269775391
b5-1.jpg,yuduan,150.9899139404297
b5-1.jpg,question,25.444507598876953
b5-1.jpg,yes,3.4297943115234375
b5-1.jpg,no,3.8237571716308594
b5-1.jpg,all_aoi,183.68797302246094
b5-1.jpg,BG,941.3120269775391
b6-1.jpg,yuduan,150.9899139404297
b6-1.jpg,question,25.444507598876953
b6-1.jpg,yes,3.4297943115234375
b6-1.jpg,no,3.8237571716308594
b6-1.jpg,all_aoi,183.68797302246094
b6-1.jpg,BG,941.3120269775391
b7-1.jpg,yuduan,181.3396453857422
b7-1.jpg,question,25.444507598876953
b7-1.jpg,yes,3.4297943115234375
b7-1.jpg,no,3.8237571716308594
b7-1.jpg,all_aoi,214.03770446777344
b7-1.jpg,BG,910.9622955322266
b8-1.jpg,yuduan,181.3396453857422
b8-1.jpg,question,25.444507598876953
b8-1.jpg,yes,3.4297943115234375
b8-1.jpg,no,3.8237571716308594
b8-1.jpg,all_aoi,214.03770446777344
b8-1.jpg,BG,910.9622955322266
b9-1.jpg,yuduan,115.3289794921875
b9-1.jpg,question,25.444507598876953
b9-1.jpg,yes,3.4297943115234375
b9-1.jpg,no,3.8237571716308594
b9-1.jpg,all_aoi,148.02703857421875
b9-1.jpg,BG,976.97296142578125
fixation,cross,64.88800048828125
fixation,all_aoi,64.88800048828125
fixation,BG,1060.1119995117188
fixation2,cross,64.88800048828125
fixation2,all_aoi,64.88800048828125
fixation2,BG,1060.1119995117188
fixation_g,cross,64.88800048828125
fixation_g,all_aoi,64.88800048828125
fixation_g,BG,1060.1119995117188
t1001-1.jpg,yuduan,115.3289794921875
t1001-1.jpg,question,29.424476623535156
t1001-1.jpg,yes,3.3473968505859375
t1001-1.jpg,no,3.8829803466796875
t1001-1.jpg,all_aoi,151.98383331298828
t1001-1.jpg,BG,973.0161666870117
t1002-1.jpg,yuduan,115.3289794921875
t1002-1.jpg,question,40.361881256103516
t1002-1.jpg,choose1,5.972099304199219
t1002-1.jpg,choose2,5.972099304199219
t1002-1.jpg,choose3,5.972099304199219
t1002-1.jpg,choose4,5.972099304199219
t1002-1.jpg,choose5,5.972099304199219
t1002-1.jpg,choose6,5.972099304199219
t1002-1.jpg,choose7,5.972099304199219
t1002-1.jpg,all_aoi,197.49555587768555
t1002-1.jpg,BG,927.5044441223145
t1003-1.jpg,yuduan,115.3289794921875
t1003-1.jpg,question,32.56416320800781
t1003-1.jpg,choose1,5.972099304199219
t1003-1.jpg,choose2,5.972099304199219
t1003-1.jpg,choose3,5.972099304199219
t1003-1.jpg,choose4,5.972099304199219
t1003-1.jpg,choose5,5.972099304199219
t1003-1.jpg,choose6,5.972099304199219
t1003-1.jpg,choose7,5.972099304199219
t1003-1.jpg,all_aoi,189.69783782958984
t1003-1.jpg,BG,935.3021621704102
t1004-1.jpg,yuduan,115.3289794921875
t1004-1.jpg,question,43.765926361083984
t1004-1.jpg,choose1,5.972099304199219
t1004-1.jpg,choose2,5.972099304199219
t1004-1.jpg,choose3,5.972099304199219
t1004-1.jpg,choose4,5.972099304199219
t1004-1.jpg,choose5,5.972099304199219
t1004-1.jpg,choose6,5.972099304199219
t1004-1.jpg,choose7,5.972099304199219
t1004-1.jpg,all_aoi,200.89960098266602
t1004-1.jpg,BG,924.100399017334
t101-1.jpg,yuduan,150.9899139404297
t101-1.jpg,question,29.424476623535156
t101-1.jpg,yes,3.3473968505859375
t101-1.jpg,no,3.8829803466796875
t101-1.jpg,all_aoi,187.64476776123047
t101-1.jpg,BG,937.3552322387695
t1011-1.jpg,yuduan,150.9899139404297
t1011-1.jpg,question,29.424476623535156
t1011-1.jpg,yes,3.3473968505859375
t1011-1.jpg,no,3.8829803466796875
t1011-1.jpg,all_aoi,187.64476776123047
t1011-1.jpg,BG,937.3552322387695
t1012-1.jpg,yuduan,150.9899139404297
t1012-1.jpg,question,40.361881256103516
t1012-1.jpg,choose1,5.972099304199219
t1012-1.jpg,choose2,5.972099304199219
t1012-1.jpg,choose3,5.972099304199219
t1012-1.jpg,choose4,5.972099304199219
t1012-1.jpg,choose5,5.972099304199219
t1012-1.jpg,choose6,5.972099304199219
t1012-1.jpg,choose7,5.972099304199219
t1012-1.jpg,all_aoi,233.15649032592773
t1012-1.jpg,BG,891.8435096740723
t1013-1.jpg,yuduan,150.9899139404297
t1013-1.jpg,question,32.56416320800781
t1013-1.jpg,choose1,5.972099304199219
t1013-1.jpg,choose2,5.972099304199219
t1013-1.jpg,choose3,5.972099304199219
t1013-1.jpg,choose4,5.972099304199219
t1013-1.jpg,choose5,5.972099304199219
t1013-1.jpg,choose6,5.972099304199219
t1013-1.jpg,choose7,5.972099304199219
t1013-1.jpg,all_aoi,225.35877227783203
t1013-1.jpg,BG,899.641227722168
t1014-1.jpg,yuduan,150.9899139404297
t1014-1.jpg,question,43.765926361083984
t1014-1.jpg,choose1,5.972099304199219
t1014-1.jpg,choose2,5.972099304199219
t1014-1.jpg,choose3,5.972099304199219
t1014-1.jpg,choose4,5.972099304199219
t1014-1.jpg,choose5,5.972099304199219
t1014-1.jpg,choose6,5.972099304199219
t1014-1.jpg,choose7,5.972099304199219
t1014-1.jpg,all_aoi,236.5605354309082
t1014-1.jpg,BG,888.4394645690918
t102-1.jpg,yuduan,150.9899139404297
t102-1.jpg,question,40.361881256103516
t102-1.jpg,choose1,5.972099304199219
t102-1.jpg,choose2,5.972099304199219
t102-1.jpg,choose3,5.972099304199219
t102-1.jpg,choose4,5.972099304199219
t102-1.jpg,choose5,5.972099304199219
t102-1.jpg,choose6,5.972099304199219
t102-1.jpg,choose7,5.972099304199219
t102-1.jpg,all_aoi,233.15649032592773
t102-1.jpg,BG,891.8435096740723
t1021-1.jpg,yuduan,115.3289794921875
t1021-1.jpg,question,29.424476623535156
t1021-1.jpg,yes,3.3473968505859375
t1021-1.jpg,no,3.8829803466796875
t1021-1.jpg,all_aoi,151.98383331298828
t1021-1.jpg,BG,973.0161666870117
t1022-1.jpg,yuduan,115.3289794921875
t1022-1.jpg,question,40.361881256103516
t1022-1.jpg,choose1,5.972099304199219
t1022-1.jpg,choose2,5.972099304199219
t1022-1.jpg,choose3,5.972099304199219
t1022-1.jpg,choose4,5.972099304199219
t1022-1.jpg,choose5,5.972099304199219
t1022-1.jpg,choose6,5.972099304199219
t1022-1.jpg,choose7,5.972099304199219
t1022-1.jpg,all_aoi,197.49555587768555
t1022-1.jpg,BG,927.5044441223145
t1023-1.jpg,yuduan,115.3289794921875
t1023-1.jpg,question,32.56416320800781
t1023-1.jpg,choose1,5.972099304199219
t1023-1.jpg,choose2,5.972099304199219
t1023-1.jpg,choose3,5.972099304199219
t1023-1.jpg,choose4,5.972099304199219
t1023-1.jpg,choose5,5.972099304199219
t1023-1.jpg,choose6,5.972099304199219
t1023-1.jpg,choose7,5.972099304199219
t1023-1.jpg,all_aoi,189.69783782958984
t1023-1.jpg,BG,935.3021621704102
t1024-1.jpg,yuduan,115.3289794921875
t1024-1.jpg,question,43.765926361083984
t1024-1.jpg,choose1,5.972099304199219
t1024-1.jpg,choose2,5.972099304199219
t1024-1.jpg,choose3,5.972099304199219
t1024-1.jpg,choose4,5.972099304199219
t1024-1.jpg,choose5,5.972099304199219
t1024-1.jpg,choose6,5.972099304199219
t1024-1.jpg,choose7,5.972099304199219
t1024-1.jpg,all_aoi,200.89960098266602
t1024-1.jpg,BG,924.100399017334
t103-1.jpg,yuduan,150.9899139404297
t103-1.jpg,question,32.56416320800781
t103-1.jpg,choose1,5.972099304199219
t103-1.jpg,choose2,5.972099304199219
t103-1.jpg,choose3,5.972099304199219
t103-1.jpg,choose4,5.972099304199219
t103-1.jpg,choose5,5.972099304199219
t103-1.jpg,choose6,5.972099304199219
t103-1.jpg,choose7,5.972099304199219
t103-1.jpg,all_aoi,225.35877227783203
t103-1.jpg,BG,899.641227722168
t1031-1.jpg,yuduan,115.3289794921875
t1031-1.jpg,question,29.424476623535156
t1031-1.jpg,yes,3.3473968505859375
t1031-1.jpg,no,3.8829803466796875
t1031-1.jpg,all_aoi,151.98383331298828
t1031-1.jpg,BG,973.0161666870117
t1032-1.jpg,yuduan,115.3289794921875
t1032-1.jpg,question,40.361881256103516
t1032-1.jpg,choose1,5.972099304199219
t1032-1.jpg,choose2,5.972099304199219
t1032-1.jpg,choose3,5.972099304199219
t1032-1.jpg,choose4,5.972099304199219
t1032-1.jpg,choose5,5.972099304199219
t1032-1.jpg,choose6,5.972099304199219
t1032-1.jpg,choose7,5.972099304199219
t1032-1.jpg,all_aoi,197.49555587768555
t1032-1.jpg,BG,927.5044441223145
t1033-1.jpg,yuduan,115.3289794921875
t1033-1.jpg,question,32.56416320800781
t1033-1.jpg,choose1,5.972099304199219
t1033-1.jpg,choose2,5.972099304199219
t1033-1.jpg,choose3,5.972099304199219
t1033-1.jpg,choose4,5.972099304199219
t1033-1.jpg,choose5,5.972099304199219
t1033-1.jpg,choose6,5.972099304199219
t1033-1.jpg,choose7,5.972099304199219
t1033-1.jpg,all_aoi,189.69783782958984
t1033-1.jpg,BG,935.3021621704102
t1034-1.jpg,yuduan,115.3289794921875
t1034-1.jpg,question,43.765926361083984
t1034-1.jpg,choose1,5.972099304199219
t1034-1.jpg,choose2,5.972099304199219
t1034-1.jpg,choose3,5.972099304199219
t1034-1.jpg,choose4,5.972099304199219
t1034-1.jpg,choose5,5.972099304199219
t1034-1.jpg,choose6,5.972099304199219
t1034-1.jpg,choose7,5.972099304199219
t1034-1.jpg,all_aoi,200.89960098266602
t1034-1.jpg,BG,924.100399017334
t104-1.jpg,yuduan,150.9899139404297
t104-1.jpg,question,43.765926361083984
t104-1.jpg,choose1,5.972099304199219
t104-1.jpg,choose2,5.972099304199219
t104-1.jpg,choose3,5.972099304199219
t104-1.jpg,choose4,5.972099304199219
t104-1.jpg,choose5,5.972099304199219
t104-1.jpg,choose6,5.972099304199219
t104-1.jpg,choose7,5.972099304199219
t104-1.jpg,all_aoi,236.5605354309082
t104-1.jpg,BG,888.4394645690918
t1041-1.jpg,yuduan,150.9899139404297
t1041-1.jpg,question,29.424476623535156
t1041-1.jpg,yes,3.3473968505859375
t1041-1.jpg,no,3.8829803466796875
t1041-1.jpg,all_aoi,187.64476776123047
t1041-1.jpg,BG,937.3552322387695
t1042-1.jpg,yuduan,150.9899139404297
t1042-1.jpg,question,40.361881256103516
t1042-1.jpg,choose1,5.972099304199219
t1042-1.jpg,choose2,5.972099304199219
t1042-1.jpg,choose3,5.972099304199219
t1042-1.jpg,choose4,5.972099304199219
t1042-1.jpg,choose5,5.972099304199219
t1042-1.jpg,choose6,5.972099304199219
t1042-1.jpg,choose7,5.972099304199219
t1042-1.jpg,all_aoi,233.15649032592773
t1042-1.jpg,BG,891.8435096740723
t1043-1.jpg,yuduan,150.9899139404297
t1043-1.jpg,question,32.56416320800781
t1043-1.jpg,choose1,5.972099304199219
t1043-1.jpg,choose2,5.972099304199219
t1043-1.jpg,choose3,5.972099304199219
t1043-1.jpg,choose4,5.972099304199219
t1043-1.jpg,choose5,5.972099304199219
t1043-1.jpg,choose6,5.972099304199219
t1043-1.jpg,choose7,5.972099304199219
t1043-1.jpg,all_aoi,225.35877227783203
t1043-1.jpg,BG,899.641227722168
t1044-1.jpg,yuduan,150.9899139404297
t1044-1.jpg,question,43.765926361083984
t1044-1.jpg,choose1,5.972099304199219
t1044-1.jpg,choose2,5.972099304199219
t1044-1.jpg,choose3,5.972099304199219
t1044-1.jpg,choose4,5.972099304199219
t1044-1.jpg,choose5,5.972099304199219
t1044-1.jpg,choose6,5.972099304199219
t1044-1.jpg,choose7,5.972099304199219
t1044-1.jpg,all_aoi,236.5605354309082
t1044-1.jpg,BG,888.4394645690918
t1051-1.jpg,yuduan,150.9899139404297
t1051-1.jpg,question,29.424476623535156
t1051-1.jpg,yes,3.3473968505859375
t1051-1.jpg,no,3.8829803466796875
t1051-1.jpg,all_aoi,187.64476776123047
t1051-1.jpg,BG,937.3552322387695
t1052-1.jpg,yuduan,150.9899139404297
t1052-1.jpg,question,40.361881256103516
t1052-1.jpg,choose1,5.972099304199219
t1052-1.jpg,choose2,5.972099304199219
t1052-1.jpg,choose3,5.972099304199219
t1052-1.jpg,choose4,5.972099304199219
t1052-1.jpg,choose5,5.972099304199219
t1052-1.jpg,choose6,5.972099304199219
t1052-1.jpg,choose7,5.972099304199219
t1052-1.jpg,all_aoi,233.15649032592773
t1052-1.jpg,BG,891.8435096740723
t1053-1.jpg,yuduan,150.9899139404297
t1053-1.jpg,question,32.56416320800781
t1053-1.jpg,choose1,5.972099304199219
t1053-1.jpg,choose2,5.972099304199219
t1053-1.jpg,choose3,5.972099304199219
t1053-1.jpg,choose4,5.972099304199219
t1053-1.jpg,choose5,5.972099304199219
t1053-1.jpg,choose6,5.972099304199219
t1053-1.jpg,choose7,5.972099304199219
t1053-1.jpg,all_aoi,225.35877227783203
t1053-1.jpg,BG,899.641227722168
t1054-1.jpg,yuduan,150.9899139404297
t1054-1.jpg,question,43.765926361083984
t1054-1.jpg,choose1,5.972099304199219
t1054-1.jpg,choose2,5.972099304199219
t1054-1.jpg,choose3,5.972099304199219
t1054-1.jpg,choose4,5.972099304199219
t1054-1.jpg,choose5,5.972099304199219
t1054-1.jpg,choose6,5.972099304199219
t1054-1.jpg,choose7,5.972099304199219
t1054-1.jpg,all_aoi,236.5605354309082
t1054-1.jpg,BG,888.4394645690918
t1061-1.jpg,yuduan,150.9899139404297
t1061-1.jpg,question,29.424476623535156
t1061-1.jpg,yes,3.3473968505859375
t1061-1.jpg,no,3.8829803466796875
t1061-1.jpg,all_aoi,187.64476776123047
t1061-1.jpg,BG,937.3552322387695
t1062-1.jpg,yuduan,150.9899139404297
t1062-1.jpg,question,40.361881256103516
t1062-1.jpg,choose1,5.972099304199219
t1062-1.jpg,choose2,5.972099304199219
t1062-1.jpg,choose3,5.972099304199219
t1062-1.jpg,choose4,5.972099304199219
t1062-1.jpg,choose5,5.972099304199219
t1062-1.jpg,choose6,5.972099304199219
t1062-1.jpg,choose7,5.972099304199219
t1062-1.jpg,all_aoi,233.15649032592773
t1062-1.jpg,BG,891.8435096740723
t1063-1.jpg,yuduan,150.9899139404297
t1063-1.jpg,question,32.56416320800781
t1063-1.jpg,choose1,5.972099304199219
t1063-1.jpg,choose2,5.972099304199219
t1063-1.jpg,choose3,5.972099304199219
t1063-1.jpg,choose4,5.972099304199219
t1063-1.jpg,choose5,5.972099304199219
t1063-1.jpg,choose6,5.972099304199219
t1063-1.jpg,choose7,5.972099304199219
t1063-1.jpg,all_aoi,225.35877227783203
t1063-1.jpg,BG,899.641227722168
t1064-1.jpg,yuduan,150.9899139404297
t1064-1.jpg,question,43.765926361083984
t1064-1.jpg,choose1,5.972099304199219
t1064-1.jpg,choose2,5.972099304199219
t1064-1.jpg,choose3,5.972099304199219
t1064-1.jpg,choose4,5.972099304199219
t1064-1.jpg,choose5,5.972099304199219
t1064-1.jpg,choose6,5.972099304199219
t1064-1.jpg,choose7,5.972099304199219
t1064-1.jpg,all_aoi,236.5605354309082
t1064-1.jpg,BG,888.4394645690918
t1071-1.jpg,yuduan,181.3396453857422
t1071-1.jpg,question,29.424476623535156
t1071-1.jpg,yes,3.3473968505859375
t1071-1.jpg,no,3.8829803466796875
t1071-1.jpg,all_aoi,217.99449920654297
t1071-1.jpg,BG,907.005500793457
t1072-1.jpg,yuduan,181.3396453857422
t1072-1.jpg,question,40.361881256103516
t1072-1.jpg,choose1,5.972099304199219
t1072-1.jpg,choose2,5.972099304199219
t1072-1.jpg,choose3,5.972099304199219
t1072-1.jpg,choose4,5.972099304199219
t1072-1.jpg,choose5,5.972099304199219
t1072-1.jpg,choose6,5.972099304199219
t1072-1.jpg,choose7,5.972099304199219
t1072-1.jpg,all_aoi,263.50622177124023
t1072-1.jpg,BG,861.4937782287598
t1073-1.jpg,yuduan,181.3396453857422
t1073-1.jpg,question,32.56416320800781
t1073-1.jpg,choose1,5.972099304199219
t1073-1.jpg,choose2,5.972099304199219
t1073-1.jpg,choose3,5.972099304199219
t1073-1.jpg,choose4,5.972099304199219
t1073-1.jpg,choose5,5.972099304199219
t1073-1.jpg,choose6,5.972099304199219
t1073-1.jpg,choose7,5.972099304199219
t1073-1.jpg,all_aoi,255.70850372314453
t1073-1.jpg,BG,869.2914962768555
t1074-1.jpg,yuduan,181.3396453857422
t1074-1.jpg,question,43.765926361083984
t1074-1.jpg,choose1,5.972099304199219
t1074-1.jpg,choose2,5.972099304199219
t1074-1.jpg,choose3,5.972099304199219
t1074-1.jpg,choose4,5.972099304199219
t1074-1.jpg,choose5,5.972099304199219
t1074-1.jpg,choose6,5.972099304199219
t1074-1.jpg,choose7,5.972099304199219
t1074-1.jpg,all_aoi,266.9102668762207
t1074-1.jpg,BG,858.0897331237793
t1081-1.jpg,yuduan,115.3289794921875
t1081-1.jpg,question,29.424476623535156
t1081-1.jpg,yes,3.3473968505859375
t1081-1.jpg,no,3.8829803466796875
t1081-1.jpg,all_aoi,151.98383331298828
t1081-1.jpg,BG,973.0161666870117
t1082-1.jpg,yuduan,115.3289794921875
t1082-1.jpg,question,40.361881256103516
t1082-1.jpg,choose1,5.972099304199219
t1082-1.jpg,choose2,5.972099304199219
t1082-1.jpg,choose3,5.972099304199219
t1082-1.jpg,choose4,5.972099304199219
t1082-1.jpg,choose5,5.972099304199219
t1082-1.jpg,choose6,5.972099304199219
t1082-1.jpg,choose7,5.972099304199219
t1082-1.jpg,all_aoi,197.49555587768555
t1082-1.jpg,BG,927.5044441223145
t1083-1.jpg,yuduan,115.3289794921875
t1083-1.jpg,question,32.56416320800781
t1083-1.jpg,choose1,5.972099304199219
t1083-1.jpg,choose2,5.972099304199219
t1083-1.jpg,choose3,5.972099304199219
t1083-1.jpg,choose4,5.972099304199219
t1083-1.jpg,choose5,5.972099304199219
